playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,marksInside50 W Mean,marksInside50 Scalar,rebound50s W Mean,rebound50s Scalar,bounces W Mean,bounces Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.marksOnLead W Mean,extendedStats.marksOnLead Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Aaron Cadman,4.0,12.0,-52.75,1.0,2.0,-83.69,3.0,9.0,-22.66,2.0,8.0,-26.12,0.0,0.0,-100.0,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,5.0,-65.75,4.0,-55.22,1.0,-82.13,1.0,125.23,2.0,-41.79,0.0,-100.0,1.0,-58.78,2.0,165.96,0.0,-100.0,0.0,-100.0,94.0,-59.64,25.0,-59.79,0.0,-100.0,0.0,-100.0,37.0,-0.0,-42.88,37.0
Aaron Francis,6.0,18.0,-29.13,1.0,2.0,-83.69,5.0,15.0,28.9,1.0,4.0,-63.06,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,1.0,1.0,99.6,7.0,-52.04,3.0,-66.41,5.0,-10.63,2.0,350.45,3.0,-12.69,0.0,-100.0,0.0,-100.0,2.0,165.96,2.0,99.8,0.0,-100.0,170.0,-27.01,33.3,-46.44,1.0,141.55,0.0,-100.0,40.0,-0.0,-38.25,40.0
Adam Treloar,17.5,52.5,106.71,15.36,30.72,150.53,4.28,12.84,10.34,4.97,19.88,83.6,0.5,0.5,-40.55,0.08,-0.24,-89.82,1.5,9.0,101.61,0.03,0.03,-94.01,32.86,125.11,19.84,122.12,12.89,130.38,0.28,-36.94,3.99,16.12,5.06,250.42,3.22,32.73,0.57,-24.2,1.17,16.88,0.62,229.79,409.61,75.86,61.76,-0.67,0.0,-100.0,1.74,111.42,125.17,13.02,93.24,125.23
Alec Waterman,6.0,18.0,-29.13,3.0,6.0,-51.07,2.0,6.0,-48.44,3.0,12.0,10.82,0.0,0.0,-100.0,4.0,-12.0,408.91,1.0,6.0,34.41,1.0,1.0,99.6,9.0,-38.34,3.0,-66.41,5.0,-10.63,0.0,-100.0,2.0,-41.79,0.0,-100.0,3.0,23.66,1.0,32.98,0.0,-100.0,0.0,-100.0,204.0,-12.42,66.7,7.27,1.0,141.55,0.0,-100.0,37.0,-0.0,-42.88,37.0
Alex Cincotta,5.5,16.5,-35.03,5.25,10.5,-14.37,1.25,3.75,-67.78,3.25,13.0,20.06,0.5,0.5,-40.55,0.75,-2.25,-4.58,1.5,9.0,101.61,0.0,0.0,-100.0,10.75,-26.35,7.25,-18.83,3.5,-37.44,0.0,-100.0,1.25,-63.62,0.75,-48.06,2.25,-7.25,0.5,-33.51,1.0,-0.1,0.25,32.98,187.75,-19.39,64.7,4.06,0.0,-100.0,2.0,143.01,51.0,-0.0,-21.26,51.0
Alex Davies,5.0,15.0,-40.94,10.86,21.72,77.13,2.86,8.58,-26.27,4.0,16.0,47.77,0.14,0.14,-83.35,1.14,-3.42,45.04,0.86,5.16,15.59,0.14,0.14,-72.06,15.86,8.65,11.71,31.1,3.29,-41.2,0.0,-100.0,2.86,-16.76,1.86,28.81,0.14,-94.23,0.86,14.36,1.71,70.83,0.0,-100.0,164.14,-29.53,94.29,51.65,0.0,-100.0,0.86,4.5,63.29,17.2,-2.29,63.32
Alex Neal-Bullen,9.47,28.41,11.86,8.54,17.08,39.29,2.97,8.91,-23.43,5.0,20.0,84.71,1.03,1.03,22.47,0.47,-1.41,-40.2,0.33,1.98,-55.65,0.35,0.35,-30.14,18.02,23.45,10.57,18.34,7.27,29.94,0.01,-97.75,2.96,-13.85,2.61,80.75,2.8,15.42,0.27,-64.1,1.19,18.88,0.16,-14.89,266.96,14.62,53.41,-14.1,0.37,-10.63,1.12,36.09,76.41,5.22,17.97,76.35
Alex Sexton,13.3,39.9,57.1,4.88,9.76,-20.4,5.58,16.74,43.85,1.67,6.68,-38.31,0.16,0.16,-80.98,1.02,-3.06,29.77,0.42,2.52,-43.55,0.19,0.19,-62.08,18.19,24.61,11.98,34.12,2.88,-48.53,0.44,-0.9,5.14,49.59,0.84,-41.83,1.91,-21.27,0.21,-72.07,5.86,485.41,0.86,357.45,467.95,100.91,79.54,27.93,0.14,-66.18,0.02,-97.57,72.91,0.57,12.56,72.89
Alwyn Davey Jnr,5.76,17.28,-31.96,3.53,7.06,-42.42,1.52,4.56,-60.81,1.86,7.44,-31.29,0.62,0.62,-26.28,0.57,-1.71,-27.48,0.72,4.32,-3.23,0.0,0.0,-100.0,9.28,-36.43,5.33,-40.33,3.33,-40.48,0.0,-100.0,1.52,-55.76,0.28,-80.61,2.72,12.12,0.38,-49.47,0.0,-100.0,0.14,-25.53,143.81,-38.26,58.08,-6.59,0.95,129.47,0.95,15.43,39.53,-10.5,-38.97,39.57
Andrew Brayshaw,10.0,30.0,18.12,20.0,40.0,226.21,5.5,16.5,41.79,6.0,24.0,121.65,1.0,1.0,18.91,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,30.0,105.52,16.0,79.13,12.5,123.41,0.0,-100.0,5.5,60.07,4.0,177.01,3.0,23.66,0.0,-100.0,1.5,49.85,0.5,165.96,303.5,30.3,60.0,-3.5,0.0,-100.0,0.5,-39.25,108.5,-0.0,67.51,108.5
Andrew Gaff,9.67,29.01,14.22,14.67,29.34,139.28,6.67,20.01,71.95,2.67,10.68,-1.37,0.33,0.33,-60.76,0.33,-0.99,-58.02,0.33,1.98,-55.65,0.33,0.33,-34.13,24.33,66.68,17.33,94.02,7.33,31.01,0.33,-25.68,6.33,84.23,1.67,15.65,2.67,10.06,0.67,-10.9,2.0,99.8,0.33,75.53,223.67,-3.97,71.97,15.75,0.0,-100.0,0.33,-59.9,90.67,-0.0,39.98,90.69
Andrew McGrath,9.0,27.0,6.31,9.0,18.0,46.79,7.0,21.0,80.46,5.0,20.0,84.71,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,18.0,23.31,13.0,45.54,5.0,-10.63,1.0,125.23,6.0,74.62,0.0,-100.0,1.0,-58.78,0.0,-100.0,2.0,99.8,1.0,431.91,242.0,3.9,88.9,42.98,1.0,141.55,0.0,-100.0,86.0,-0.0,32.77,86.0
Andrew Phillips,3.67,11.01,-56.65,3.33,6.66,-45.69,2.33,6.99,-39.93,1.33,5.32,-50.87,0.67,0.67,-20.33,0.33,-0.99,-58.02,0.0,0.0,-100.0,0.33,0.33,-34.13,7.0,-52.04,3.0,-66.41,4.0,-28.51,1.33,199.55,1.0,-70.9,0.67,-53.6,1.67,-31.16,0.33,-56.12,0.33,-67.03,0.0,-100.0,88.33,-62.08,46.67,-24.94,0.0,-100.0,1.0,21.51,50.0,-0.0,-22.81,29.99
Angus Brayshaw,10.43,31.29,23.2,9.69,19.38,58.05,3.2,9.6,-17.5,3.86,15.44,42.59,0.69,0.69,-17.95,0.51,-1.53,-35.11,0.17,1.02,-77.15,0.17,0.17,-66.07,20.11,37.77,13.66,52.93,6.49,16.0,0.0,-100.0,3.2,-6.87,2.2,52.35,2.34,-3.54,0.17,-77.39,1.46,45.85,0.17,-9.57,277.57,19.17,71.33,14.72,0.17,-58.94,1.69,105.35,76.03,0.57,17.38,76.06
Anthony Caminiti,4.43,13.29,-47.67,4.38,8.76,-28.56,3.18,9.54,-18.02,2.57,10.28,-5.06,0.7,0.7,-16.77,0.6,-1.8,-23.66,1.11,6.66,49.19,0.57,0.57,13.77,8.81,-39.65,3.88,-56.56,5.03,-10.1,1.06,138.74,2.12,-38.3,0.27,-81.3,1.59,-34.46,1.28,70.21,0.09,-91.01,0.0,-100.0,105.13,-54.86,71.16,14.45,0.5,20.77,0.81,-1.58,49.91,-0.08,-22.95,48.0
Anthony McDonald-Tipungwuti,4.75,14.25,-43.89,4.25,8.5,-30.68,2.5,7.5,-35.55,3.25,13.0,20.06,0.25,0.25,-70.27,1.0,-3.0,27.23,0.75,4.5,0.81,0.5,0.5,-0.2,9.0,-38.34,6.5,-27.23,3.25,-41.91,0.0,-100.0,2.5,-27.24,0.25,-82.69,0.75,-69.08,1.0,32.98,0.0,-100.0,0.0,-100.0,104.75,-55.03,65.82,5.86,0.75,81.16,0.25,-69.62,45.5,-0.0,-29.75,45.5
Anthony Scott,7.0,21.0,-17.32,4.83,9.66,-21.22,2.83,8.49,-27.04,2.67,10.68,-1.37,0.83,0.83,-1.31,0.17,-0.51,-78.37,0.83,4.98,11.56,0.5,0.5,-0.2,11.83,-18.96,7.5,-16.03,5.17,-7.6,0.17,-61.71,2.67,-22.29,0.83,-42.52,2.17,-10.55,0.83,10.37,1.0,-0.1,0.0,-100.0,221.17,-5.04,71.78,15.44,0.17,-58.94,0.5,-39.25,55.67,-0.0,-14.05,55.63
Archie Perkins,10.76,32.28,27.1,7.96,15.92,29.83,4.08,12.24,5.18,4.07,16.28,50.35,1.22,1.22,45.07,0.99,-2.97,25.95,0.46,2.76,-38.17,0.14,0.14,-72.06,18.72,28.25,11.5,28.75,7.52,34.41,0.63,41.89,3.45,0.41,3.0,107.76,3.54,45.92,0.15,-80.05,0.94,-6.09,0.28,48.94,283.33,21.64,56.12,-9.74,0.06,-85.51,1.18,43.38,77.91,10.56,20.28,77.87
Arthur Jones,4.4,13.2,-48.03,6.2,12.4,1.13,2.4,7.2,-38.13,3.2,12.8,18.21,1.2,1.2,42.69,1.2,-3.6,52.67,0.4,2.4,-46.24,0.6,0.6,19.76,10.6,-27.38,8.0,-10.43,3.2,-42.81,0.0,-100.0,2.4,-30.15,0.2,-86.15,1.4,-42.29,0.6,-20.21,0.2,-80.02,0.2,6.38,132.2,-43.24,44.66,-28.17,0.2,-51.69,0.2,-75.7,46.2,-0.0,-28.67,46.2
Ash Johnson,5.14,15.42,-39.29,1.71,3.42,-72.11,3.57,10.71,-7.97,1.0,4.0,-63.06,1.0,1.0,18.91,0.86,-2.58,9.41,2.14,12.84,187.63,1.0,1.0,99.6,6.86,-53.0,2.57,-71.23,4.71,-15.82,1.14,156.76,2.43,-29.28,0.0,-100.0,2.0,-17.56,2.14,184.57,0.0,-100.0,0.0,-100.0,116.71,-49.89,69.53,11.83,1.43,245.41,0.43,-47.75,45.86,-6.88,-29.2,45.81
Bailey Banfield,8.0,24.0,-5.5,5.05,10.1,-17.63,5.53,16.59,42.56,0.86,3.44,-68.23,0.93,0.93,10.58,0.05,-0.15,-93.64,0.16,0.96,-78.49,0.14,0.14,-72.06,13.05,-10.6,10.51,17.67,2.56,-54.24,0.07,-84.23,5.47,59.2,0.88,-39.06,1.37,-43.53,0.98,30.32,1.67,66.83,0.09,-52.13,227.95,-2.13,93.09,49.72,0.28,-32.37,0.05,-93.92,56.05,8.48,-13.47,56.01
Bailey Dale,29.0,87.0,242.55,10.0,20.0,63.11,15.0,45.0,286.7,2.0,8.0,-26.12,0.0,0.0,-100.0,2.0,-6.0,154.45,1.0,6.0,34.41,0.0,0.0,-100.0,39.0,167.18,28.0,213.48,7.0,25.11,1.0,125.23,14.0,307.45,0.0,-100.0,6.0,147.32,0.0,-100.0,6.0,499.4,2.0,963.83,867.0,272.24,93.1,49.73,0.0,-100.0,5.0,507.53,160.0,-0.0,147.02,160.0
Bailey Humphrey,7.15,21.45,-15.54,5.37,10.74,-12.41,2.35,7.05,-39.42,2.88,11.52,6.39,0.66,0.66,-21.52,0.27,-0.81,-65.65,0.97,5.82,30.38,0.75,0.75,49.7,12.5,-14.37,6.94,-22.3,5.91,5.63,0.22,-50.45,2.13,-38.01,1.27,-12.05,2.72,12.12,0.73,-2.93,0.27,-73.03,0.0,-100.0,234.53,0.69,56.71,-8.79,0.28,-32.37,0.95,15.43,57.13,-1.48,-11.8,57.18
Bailey J. Williams,2.14,6.42,-74.72,5.57,11.14,-9.15,1.14,3.42,-70.61,0.86,3.44,-68.23,0.0,0.0,-100.0,3.43,-10.29,336.39,0.0,0.0,-100.0,0.14,0.14,-72.06,7.71,-47.18,4.14,-53.65,4.57,-18.32,0.14,-68.47,1.0,-70.9,1.0,-30.75,2.0,-17.56,0.14,-81.38,0.86,-14.09,0.0,-100.0,65.14,-72.03,4.76,-92.34,0.0,-100.0,1.86,126.0,30.43,-3.4,-53.02,14.27
Bailey Laurie,7.0,21.0,-17.32,7.0,14.0,14.17,1.0,3.0,-74.22,1.0,4.0,-63.06,0.0,0.0,-100.0,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,14.0,-4.09,9.0,0.76,5.0,-10.63,0.0,-100.0,1.0,-70.9,1.0,-30.75,2.0,-17.56,0.0,-100.0,0.0,-100.0,0.0,-100.0,151.0,-35.17,28.6,-54.0,1.0,141.55,1.0,21.51,39.0,-0.0,-39.79,39.0
Bailey Scott,10.14,30.42,19.77,8.29,16.58,35.21,2.57,7.71,-33.75,5.43,21.72,100.59,1.71,1.71,103.33,0.0,-0.0,-100.0,0.14,0.84,-81.18,0.86,0.86,71.66,18.43,26.26,10.86,21.59,8.29,48.17,0.0,-100.0,2.57,-25.2,4.43,206.79,2.57,5.94,0.14,-81.38,5.14,413.49,0.0,-100.0,332.43,42.72,41.46,-33.32,0.0,-100.0,0.14,-82.99,79.86,-17.67,23.29,79.84
Bailey Smith,14.52,43.56,71.51,12.0,24.0,95.73,5.57,16.71,43.59,2.5,10.0,-7.65,0.38,0.38,-54.82,0.71,-2.13,-9.67,0.05,0.3,-93.28,0.33,0.33,-34.13,26.52,81.68,17.69,98.05,9.55,70.69,0.21,-52.7,5.36,56.0,4.12,185.32,4.67,92.5,0.05,-93.35,2.5,149.75,0.07,-62.77,468.1,100.97,66.44,6.86,0.45,8.7,0.95,15.43,93.14,-5.44,43.79,93.15
Bayley Fritsch,8.44,25.32,-0.31,2.82,5.64,-54.0,4.01,12.03,3.38,1.77,7.08,-34.61,1.0,1.0,18.91,1.21,-3.63,53.94,2.42,14.52,225.27,1.5,1.5,199.4,11.26,-22.86,6.56,-26.56,5.28,-5.63,0.8,80.18,3.21,-6.58,0.02,-98.61,2.61,7.58,2.03,169.95,0.02,-98.0,0.14,-25.53,273.77,17.54,55.28,-11.09,0.54,30.43,0.68,-17.38,63.47,2.72,-2.01,63.46
Beau McCreery,6.9,20.7,-18.5,3.83,7.66,-37.53,2.15,6.45,-44.57,5.13,20.52,89.51,0.83,0.83,-1.31,1.0,-3.0,27.23,0.56,3.36,-24.73,0.55,0.55,9.78,10.73,-26.49,6.52,-27.0,3.82,-31.72,0.1,-77.48,2.05,-40.34,1.37,-5.12,2.98,22.84,0.34,-54.79,0.21,-79.02,0.46,144.68,231.41,-0.65,59.35,-4.55,0.25,-39.61,0.53,-35.6,57.05,-1.75,-11.92,57.07
Ben Ainsworth,10.33,30.99,22.02,5.81,11.62,-5.24,5.64,16.92,45.4,0.98,3.92,-63.8,0.3,0.3,-64.33,0.43,-1.29,-45.29,0.94,5.64,26.34,0.61,0.61,21.76,16.15,10.64,12.74,42.63,3.07,-45.13,0.02,-95.5,5.62,63.56,0.54,-62.6,2.49,2.64,1.46,94.15,0.92,-8.09,0.1,-46.81,266.39,14.37,65.33,5.07,0.87,110.14,0.48,-41.68,68.75,-2.05,6.14,68.71
Ben Brown,6.5,19.5,-23.22,2.5,5.0,-59.22,5.5,16.5,41.79,0.0,0.0,-100.0,1.0,1.0,18.91,0.0,-0.0,-100.0,2.5,15.0,236.02,1.0,1.0,99.6,9.0,-38.34,5.5,-38.42,4.0,-28.51,1.5,237.84,4.0,16.41,0.0,-100.0,1.5,-38.17,2.0,165.96,0.0,-100.0,0.0,-100.0,129.5,-44.4,69.05,11.05,1.0,141.55,0.0,-100.0,58.0,-0.0,-10.46,58.0
Ben Hobbs,9.13,27.39,7.84,4.67,9.34,-23.83,2.85,8.55,-26.53,6.55,26.2,141.97,1.24,1.24,47.44,1.22,-3.66,55.22,0.05,0.3,-93.28,0.02,0.02,-96.01,13.8,-5.46,11.6,29.87,2.97,-46.92,0.0,-100.0,2.85,-17.05,0.75,-48.06,1.31,-46.0,0.01,-98.67,0.22,-78.02,0.07,-62.77,297.43,27.7,55.17,-11.27,1.72,315.46,0.11,-86.63,69.4,5.22,7.14,69.38
Ben Keays,9.66,28.98,14.1,7.46,14.92,21.68,3.05,9.15,-21.37,4.34,17.36,60.33,1.47,1.47,74.79,0.95,-2.85,20.87,1.61,9.66,116.4,0.98,0.98,95.61,17.12,17.28,8.19,-8.31,8.29,48.17,0.15,-66.22,2.9,-15.6,2.63,82.13,3.85,58.7,0.82,9.04,0.71,-29.07,0.01,-94.68,273.37,17.37,57.2,-8.0,0.45,8.7,1.45,76.18,79.65,-0.88,22.97,79.67
Ben King,6.33,18.99,-25.23,2.11,4.22,-65.58,5.33,15.99,37.41,0.44,1.76,-83.75,0.78,0.78,-7.25,0.56,-1.68,-28.75,2.67,16.02,258.87,1.0,1.0,99.6,8.44,-42.18,4.89,-45.25,3.89,-30.47,1.56,251.35,3.78,10.01,0.0,-100.0,1.22,-49.71,3.56,373.4,0.0,-100.0,0.11,-41.49,166.44,-28.54,61.88,-0.48,1.33,221.26,0.11,-86.63,57.11,-0.0,-11.83,57.08
Ben Long,8.75,26.25,3.35,3.7,7.4,-39.65,5.06,15.18,30.45,2.84,11.36,4.91,0.25,0.25,-70.27,1.45,-4.35,84.48,1.49,8.94,100.27,1.07,1.07,113.57,12.46,-14.64,7.17,-19.73,5.42,-3.13,0.96,116.22,4.1,19.32,0.46,-68.14,3.05,25.72,2.08,176.6,0.37,-63.04,0.03,-84.04,233.06,0.06,50.61,-18.6,0.91,119.81,0.27,-67.19,66.09,-8.38,2.03,66.1
Ben McEvoy,3.0,9.0,-64.56,14.0,28.0,128.35,2.0,6.0,-48.44,0.0,0.0,-100.0,3.0,3.0,256.72,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,17.0,16.46,8.0,-10.43,11.0,96.6,0.0,-100.0,2.0,-41.79,3.0,107.76,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,27.0,-88.41,100.0,60.83,0.0,-100.0,3.0,264.52,60.0,-0.0,-7.37,46.0
Ben Miller,3.0,9.0,-64.56,1.0,2.0,-83.69,1.0,3.0,-74.22,1.0,4.0,-63.06,2.0,2.0,137.81,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,4.0,-72.6,4.0,-55.22,2.0,-64.25,0.0,-100.0,1.0,-70.9,0.0,-100.0,1.0,-58.78,0.0,-100.0,0.0,-100.0,0.0,-100.0,102.0,-56.21,66.7,7.27,0.0,-100.0,1.0,21.51,44.0,-0.0,-32.07,26.0
Ben Paton,8.0,24.0,-5.5,8.0,16.0,30.48,6.0,18.0,54.68,0.0,0.0,-100.0,1.0,1.0,18.91,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,16.0,9.61,10.0,11.96,6.0,7.24,0.0,-100.0,6.0,74.62,0.0,-100.0,1.0,-58.78,0.0,-100.0,3.0,199.7,0.0,-100.0,138.0,-40.75,75.0,20.62,0.0,-100.0,1.0,21.51,59.0,-0.0,-8.91,59.0
Ben Ronke,9.67,29.01,14.22,5.33,10.66,-13.06,2.67,8.01,-31.17,2.33,9.32,-13.93,1.0,1.0,18.91,0.67,-2.01,-14.76,1.33,7.98,78.76,1.33,1.33,165.47,15.0,2.76,8.0,-10.43,6.67,19.21,0.0,-100.0,2.67,-22.29,0.0,-100.0,3.33,37.26,1.33,76.86,0.33,-67.03,0.0,-100.0,274.0,17.64,74.0,19.02,0.33,-20.29,0.33,-59.9,65.33,-0.0,0.86,65.3
Billy Dowling,13.0,39.0,53.56,4.0,8.0,-34.76,9.0,27.0,132.02,2.0,8.0,-26.12,1.0,1.0,18.91,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,17.0,16.46,14.0,56.74,3.0,-46.38,0.0,-100.0,9.0,161.93,2.0,38.5,4.0,64.88,1.0,32.98,0.0,-100.0,0.0,-100.0,437.0,87.62,61.5,-1.09,0.0,-100.0,1.0,21.51,89.0,-0.0,37.4,89.0
Billy Frampton,4.33,12.99,-48.85,1.33,2.66,-78.31,3.33,9.99,-14.15,2.0,8.0,-26.12,0.67,0.67,-20.33,1.33,-3.99,69.21,0.33,1.98,-55.65,0.33,0.33,-34.13,5.67,-61.16,4.33,-51.52,1.67,-70.15,0.0,-100.0,3.33,-3.08,1.0,-30.75,1.33,-45.18,0.67,-10.9,1.0,-0.1,0.0,-100.0,125.33,-46.19,66.67,7.23,1.0,141.55,0.0,-100.0,35.67,-0.0,-44.93,32.63
Blake Hardwick,9.55,28.65,12.8,5.0,10.0,-18.45,5.45,16.35,40.5,2.8,11.2,3.44,0.12,0.12,-85.73,0.63,-1.89,-19.85,0.53,3.18,-28.76,0.25,0.25,-50.1,14.55,-0.32,10.68,19.57,3.49,-37.62,0.51,14.86,4.94,43.77,0.12,-91.69,0.63,-74.03,1.04,38.3,2.26,125.77,0.25,32.98,223.96,-3.85,79.45,27.78,0.89,114.98,0.0,-100.0,67.83,-17.35,4.72,67.86
Bobby Hill,8.35,25.05,-1.37,2.88,5.76,-53.03,3.83,11.49,-1.26,2.41,9.64,-10.97,0.34,0.34,-59.57,0.92,-2.76,17.05,1.34,8.04,80.11,1.15,1.15,129.54,11.23,-23.07,7.16,-19.84,4.05,-27.61,0.31,-30.18,3.51,2.15,0.5,-65.37,2.37,-2.31,1.79,138.03,0.09,-91.01,0.72,282.98,210.13,-9.78,56.39,-9.31,0.76,83.57,0.71,-13.73,58.7,7.4,-9.38,58.71
Bodhi Uwland,11.0,33.0,29.93,8.0,16.0,30.48,13.0,39.0,235.14,1.0,4.0,-63.06,0.0,0.0,-100.0,1.0,-3.0,27.23,0.0,0.0,-100.0,0.0,0.0,-100.0,19.0,30.16,17.0,90.33,1.0,-82.13,0.0,-100.0,13.0,278.35,1.0,-30.75,1.0,-58.78,0.0,-100.0,4.0,299.6,0.0,-100.0,221.0,-5.12,81.8,31.56,0.0,-100.0,0.0,-100.0,89.0,-0.0,37.4,89.0
Brad Close,5.4,16.2,-36.22,6.83,13.66,11.4,2.48,7.44,-36.07,2.6,10.4,-3.95,1.0,1.0,18.91,0.26,-0.78,-66.92,1.18,7.08,58.6,0.23,0.23,-54.09,12.23,-16.22,9.03,1.1,3.78,-32.44,0.1,-77.48,2.38,-30.73,0.6,-58.45,2.49,2.64,0.73,-2.93,0.37,-63.04,0.02,-89.36,163.5,-29.8,70.71,13.72,0.3,-27.54,0.5,-39.25,55.17,-10.94,-14.83,55.23
Brad Crouch,12.0,36.0,41.74,13.5,27.0,120.19,2.5,7.5,-35.55,6.0,24.0,121.65,1.0,1.0,18.91,2.0,-6.0,154.45,0.0,0.0,-100.0,0.0,0.0,-100.0,25.5,74.69,13.0,45.54,9.0,60.86,0.0,-100.0,2.5,-27.24,8.0,454.02,2.0,-17.56,0.0,-100.0,1.0,-0.1,0.0,-100.0,191.0,-18.0,52.25,-15.97,0.0,-100.0,2.0,143.01,89.5,-0.0,38.17,89.5
Bradley Hill,11.15,33.45,31.7,5.43,10.86,-11.43,5.72,17.16,47.46,0.72,2.88,-73.4,0.0,0.0,-100.0,0.57,-1.71,-27.48,0.0,0.0,-100.0,0.0,0.0,-100.0,16.57,13.52,14.0,56.74,2.71,-51.56,0.0,-100.0,5.72,66.47,1.0,-30.75,3.85,58.7,0.28,-62.77,2.14,113.79,0.28,48.94,381.0,63.58,86.58,39.25,0.0,-100.0,0.72,-12.52,62.57,-8.21,-3.4,62.64
Brady Hough,6.5,19.5,-23.22,7.0,14.0,14.17,4.0,12.0,3.12,3.0,12.0,10.82,1.0,1.0,18.91,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.5,-7.52,10.5,17.55,3.5,-37.44,0.0,-100.0,4.0,16.41,0.0,-100.0,1.0,-58.78,0.5,-33.51,1.5,49.85,0.0,-100.0,133.5,-42.68,70.85,13.95,0.0,-100.0,0.5,-39.25,58.5,-0.0,-9.68,58.5
Brandan Parfitt,7.14,21.42,-15.66,6.43,12.86,4.88,0.93,2.79,-76.02,6.71,26.84,147.88,1.14,1.14,35.55,2.07,-6.21,163.36,0.07,0.42,-90.59,0.0,0.0,-100.0,13.57,-7.04,7.71,-13.68,6.07,8.49,0.0,-100.0,0.93,-72.93,2.64,82.83,4.14,70.65,0.0,-100.0,0.21,-79.02,0.0,-100.0,276.5,18.71,89.46,43.88,0.0,-100.0,2.79,239.0,59.29,-12.16,-8.46,59.26
Brandon Ellis,14.33,42.99,69.27,8.0,16.0,30.48,7.67,23.01,97.73,1.67,6.68,-38.31,0.0,0.0,-100.0,0.67,-2.01,-14.76,0.67,4.02,-9.95,0.67,0.67,33.73,22.33,52.98,14.67,64.24,7.67,37.09,0.67,50.9,7.0,103.73,1.67,15.65,3.67,51.28,0.33,-56.12,1.0,-0.1,0.33,75.53,396.67,70.31,81.53,31.13,0.33,-20.29,1.33,61.6,91.33,-0.0,41.0,91.36
Brandon Ryan,7.0,21.0,-17.32,2.0,4.0,-67.38,5.0,15.0,28.9,1.0,4.0,-63.06,0.0,0.0,-100.0,1.0,-3.0,27.23,3.0,18.0,303.23,0.0,0.0,-100.0,9.0,-38.34,8.0,-10.43,2.0,-64.25,0.0,-100.0,5.0,45.52,0.0,-100.0,2.0,-17.56,1.0,32.98,0.0,-100.0,0.0,-100.0,139.0,-40.32,71.4,14.83,1.0,141.55,0.0,-100.0,59.0,-0.0,-8.91,59.0
Brayden Cook,5.0,15.0,-40.94,2.5,5.0,-59.22,1.5,4.5,-61.33,1.0,4.0,-63.06,0.0,0.0,-100.0,0.0,-0.0,-100.0,1.0,6.0,34.41,0.0,0.0,-100.0,7.5,-48.62,5.5,-38.42,1.5,-73.19,0.0,-100.0,1.5,-56.34,0.5,-65.37,2.5,3.05,0.5,-33.51,0.0,-100.0,0.0,-100.0,148.0,-36.46,90.0,44.75,0.0,-100.0,0.0,-100.0,34.5,-0.0,-46.74,34.5
Brayden Fiorini,8.14,24.42,-3.85,11.43,22.86,86.43,6.14,18.42,58.29,0.57,2.28,-78.94,0.14,0.14,-83.35,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.14,0.14,-72.06,19.57,34.07,15.71,75.88,3.0,-46.38,0.0,-100.0,6.14,78.7,0.43,-70.22,4.29,76.83,0.86,14.36,1.14,13.89,1.71,809.57,254.29,9.18,49.66,-20.13,1.14,175.36,0.86,4.5,68.29,-23.27,5.43,68.26
Brayden Ham,5.0,15.0,-40.94,5.0,10.0,-18.45,4.0,12.0,3.12,1.0,4.0,-63.06,0.0,0.0,-100.0,2.0,-6.0,154.45,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-31.49,10.0,11.96,2.0,-64.25,0.0,-100.0,4.0,16.41,1.0,-30.75,0.0,-100.0,1.0,32.98,2.0,99.8,0.0,-100.0,132.0,-43.33,60.0,-3.5,0.0,-100.0,0.0,-100.0,35.0,-0.0,-45.97,35.0
