playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,disposalEfficiency W Mean,disposalEfficiency Scalar,rebound50s W Mean,rebound50s Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.interceptMarks W Mean,extendedStats.interceptMarks Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,extendedStats.kickins W Mean,extendedStats.kickins Scalar,extendedStats.kickinsPlayon W Mean,extendedStats.kickinsPlayon Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Caleb Poulter,7.0,21.0,-30.09,9.0,18.0,63.16,3.0,9.0,-35.98,1.5,6.0,-26.83,1.0,1.0,56.49,0.5,-1.5,-26.36,0.0,0.0,-100.0,0.0,0.0,-100.0,16.0,3.03,12.5,24.39,4.0,-15.31,0.0,-100.0,3.0,-30.18,0.5,-36.06,2.5,50.88,76.65,0.36,0.0,-100.0,239.5,-11.21,67.8,-5.22,0.5,-56.78,0.5,-41.04,0.0,-100.0,0.0,-100.0,53.5,-0.0,-15.66,53.5
Callan Ward,12.0,36.0,19.84,14.0,28.0,153.81,5.0,15.0,6.7,4.0,16.0,95.12,0.33,0.33,-48.36,1.0,-3.0,47.28,0.0,0.0,-100.0,0.67,0.67,444.72,26.0,67.43,16.0,59.22,10.0,111.73,0.0,-100.0,5.0,16.36,5.0,539.39,2.33,40.62,81.53,6.75,0.33,-87.95,289.33,7.26,71.0,-0.74,0.33,-71.48,0.67,-20.99,0.0,-100.0,0.0,-100.0,93.0,-0.0,46.61,93.0
Callum Ah Chee,8.81,26.43,-12.01,3.33,6.66,-39.63,5.57,16.71,18.86,1.95,7.8,-4.88,0.14,0.14,-78.09,1.86,-5.58,173.93,0.05,0.3,-70.24,0.05,0.05,-59.35,12.14,-21.82,8.9,-11.43,4.14,-12.34,0.95,144.22,4.62,7.52,0.1,-87.21,1.24,-25.17,47.1,-38.33,0.95,-65.3,231.29,-14.26,49.14,-31.3,0.1,-91.36,0.05,-94.1,0.0,-100.0,0.0,-100.0,52.52,2.31,-17.21,52.51
Callum Jamieson,7.25,21.75,-27.59,4.0,8.0,-27.48,3.75,11.25,-19.97,1.25,5.0,-39.02,1.25,1.25,95.62,0.25,-0.75,-63.18,0.0,0.0,-100.0,0.0,0.0,-100.0,11.25,-27.55,6.0,-40.29,5.25,11.16,1.0,157.07,2.75,-36.0,0.25,-68.03,0.75,-54.74,73.1,-4.29,2.0,-26.95,197.5,-26.78,75.9,6.11,1.25,8.04,0.0,-100.0,0.0,-100.0,0.0,-100.0,47.5,-0.0,-25.12,46.5
Callum M. Brown,7.0,21.0,-30.09,6.0,12.0,8.77,4.0,12.0,-14.64,3.0,12.0,46.34,0.0,0.0,-100.0,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-16.29,9.0,-10.44,4.0,-15.31,1.0,157.07,3.0,-30.18,0.0,-100.0,1.0,-39.65,84.6,10.76,4.0,46.09,214.0,-20.67,85.7,19.81,3.0,159.29,0.0,-100.0,0.0,-100.0,0.0,-100.0,54.0,-0.0,-14.87,54.0
Callum Mills,16.0,48.0,59.79,5.0,10.0,-9.35,6.0,18.0,28.04,5.0,20.0,143.9,0.0,0.0,-100.0,3.0,-9.0,341.83,0.0,0.0,-100.0,0.0,0.0,-100.0,21.0,35.23,14.0,39.32,8.0,69.38,1.0,157.07,5.0,16.36,3.0,283.63,8.0,382.8,52.4,-31.39,6.0,119.14,565.0,109.45,43.8,-38.77,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,87.0,-0.0,37.15,87.0
Callum Wilkie,11.94,35.82,19.24,5.58,11.16,1.16,7.87,23.61,67.95,1.54,6.16,-24.88,0.59,0.59,-7.67,0.76,-2.28,11.93,0.0,0.0,-100.0,0.01,0.01,-91.87,17.53,12.89,11.86,18.02,5.57,17.93,1.02,162.21,6.85,59.41,0.13,-83.38,0.34,-79.48,84.9,11.16,4.05,47.92,235.26,-12.79,82.95,15.96,2.43,110.03,1.23,45.05,0.07,-92.03,0.07,-90.97,75.07,-0.15,18.34,75.07
Calsher Dear,6.0,18.0,-40.08,2.0,4.0,-63.74,5.0,15.0,6.7,4.0,16.0,95.12,1.0,1.0,56.49,0.0,-0.0,-100.0,2.0,12.0,1090.48,1.0,1.0,713.01,8.0,-48.48,5.0,-50.24,3.0,-36.48,1.0,157.07,4.0,-6.91,0.0,-100.0,2.0,20.7,50.0,-34.54,0.0,-100.0,185.0,-31.42,50.0,-30.1,1.0,-13.57,0.0,-100.0,0.0,-100.0,0.0,-100.0,67.0,-0.0,5.62,67.0
Cam Mackenzie,8.5,25.5,-15.11,6.5,13.0,17.84,2.0,6.0,-57.32,1.0,4.0,-51.22,0.5,0.5,-21.75,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,15.0,-3.41,10.0,-0.49,5.5,16.45,0.0,-100.0,2.0,-53.46,1.5,91.82,2.0,20.7,82.6,8.15,2.5,-8.69,269.0,-0.28,77.1,7.78,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,49.0,-0.0,-22.75,49.0
Cam Rayner,8.0,24.0,-20.1,5.5,11.0,-0.29,4.5,13.5,-3.97,1.5,6.0,-26.83,1.0,1.0,56.49,0.0,-0.0,-100.0,1.0,6.0,495.24,0.0,0.0,-100.0,13.5,-13.07,8.5,-15.41,4.5,-4.72,0.0,-100.0,4.5,4.72,1.5,91.82,2.5,50.88,73.35,-3.96,1.5,-45.22,235.0,-12.88,56.65,-20.8,0.0,-100.0,1.5,76.89,0.5,-43.05,0.5,-35.48,61.5,-0.0,-3.05,61.5
Cameron Fleeton,3.0,9.0,-70.04,3.0,6.0,-45.61,1.0,3.0,-78.66,3.0,12.0,46.34,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,6.0,-61.36,3.0,-70.15,3.0,-36.48,0.0,-100.0,1.0,-76.73,0.0,-100.0,1.0,-39.65,100.0,30.93,0.0,-100.0,75.0,-72.2,100.0,39.8,1.0,-13.57,1.0,17.92,0.0,-100.0,0.0,-100.0,31.0,-0.0,-51.13,31.0
Campbell Chesser,6.0,18.0,-40.08,7.0,14.0,26.9,2.0,6.0,-57.32,2.5,10.0,21.95,0.0,0.0,-100.0,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-16.29,10.0,-0.49,4.5,-4.72,0.0,-100.0,2.0,-53.46,1.0,27.88,1.5,-9.47,69.4,-9.14,1.0,-63.48,246.5,-8.62,51.45,-28.07,0.5,-56.78,0.0,-100.0,0.0,-100.0,0.0,-100.0,45.0,-0.0,-29.06,45.0
Chad Wingard,8.0,24.0,-20.1,4.0,8.0,-27.48,5.0,15.0,6.7,4.0,16.0,95.12,0.0,0.0,-100.0,1.0,-3.0,47.28,1.0,6.0,495.24,1.0,1.0,713.01,12.0,-22.73,8.0,-20.39,5.0,5.86,2.0,414.14,3.0,-30.18,1.0,27.88,0.0,-100.0,75.0,-1.8,0.0,-100.0,213.0,-21.04,62.5,-12.63,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,67.0,-0.0,5.62,67.0
Changkuoth Jiath,6.79,20.37,-32.19,4.79,9.58,-13.16,2.26,6.78,-51.77,1.68,6.72,-18.05,0.97,0.97,51.8,1.04,-3.12,53.17,0.23,1.38,36.9,0.01,0.01,-91.87,11.58,-25.43,7.42,-26.16,4.59,-2.82,0.24,-38.3,2.01,-53.22,0.5,-36.06,1.76,6.22,82.12,7.52,1.74,-36.45,231.35,-14.24,77.32,8.09,0.99,-14.43,1.15,35.61,0.13,-85.19,0.1,-87.1,42.7,-21.61,-32.69,42.69
Charlie Ballard,7.26,21.78,-27.49,3.64,7.28,-34.01,3.56,10.68,-24.03,0.63,2.52,-69.27,0.3,0.3,-53.05,0.8,-2.4,17.82,0.21,1.26,25.0,0.0,0.0,-100.0,10.9,-29.81,6.73,-33.03,3.86,-18.27,0.81,108.23,2.74,-36.23,0.23,-70.59,0.69,-58.36,84.98,11.26,1.46,-46.68,173.19,-35.8,81.38,13.77,2.74,136.82,0.96,13.21,0.0,-100.0,0.0,-100.0,41.43,-9.19,-34.69,41.42
Charlie Comben,8.4,25.2,-16.11,3.0,6.0,-45.61,6.4,19.2,36.58,1.6,6.4,-21.95,1.4,1.4,119.09,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,11.4,-26.59,7.4,-26.36,4.2,-11.07,1.6,311.31,4.8,11.71,0.4,-48.85,0.2,-87.93,86.1,12.73,3.2,16.87,184.2,-31.71,81.08,13.35,3.4,193.86,0.8,-5.66,0.2,-77.22,0.0,-100.0,55.4,-0.0,-12.67,55.2
Charlie Constable,18.0,54.0,79.77,4.5,9.0,-18.42,6.0,18.0,28.04,1.0,4.0,-51.22,0.5,0.5,-21.75,0.5,-1.5,-26.36,0.0,0.0,-100.0,0.0,0.0,-100.0,22.5,44.89,14.0,39.32,3.5,-25.89,0.0,-100.0,6.0,39.63,1.0,27.88,2.5,50.88,59.95,-21.51,8.0,192.18,562.0,108.34,58.5,-18.22,0.5,-56.78,1.0,17.92,4.5,412.53,4.5,480.65,84.0,-0.0,32.42,84.0
Charlie Dean,6.71,20.13,-32.99,4.14,8.28,-24.95,5.14,15.42,9.69,1.0,4.0,-51.22,1.29,1.29,101.88,0.29,-0.87,-57.29,0.0,0.0,-100.0,0.0,0.0,-100.0,10.86,-30.07,7.43,-26.06,4.0,-15.31,0.57,46.53,4.57,6.35,0.0,-100.0,0.14,-91.55,84.24,10.29,3.14,14.68,143.86,-46.67,83.1,16.17,1.57,35.7,0.43,-49.29,0.0,-100.0,0.0,-100.0,48.29,-0.0,-23.87,48.25
Charlie Lazzaro,8.0,24.0,-20.1,5.0,10.0,-9.35,2.0,6.0,-57.32,3.0,12.0,46.34,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-16.29,10.0,-0.49,2.0,-57.65,0.0,-100.0,2.0,-53.46,0.0,-100.0,3.0,81.05,61.5,-19.48,0.0,-100.0,188.0,-30.31,50.0,-30.1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,52.0,-0.0,-18.03,52.0
Charlie Spargo,16.0,48.0,59.79,6.0,12.0,8.77,7.0,21.0,49.38,3.0,12.0,46.34,1.0,1.0,56.49,1.0,-3.0,47.28,1.0,6.0,495.24,0.0,0.0,-100.0,22.0,41.67,17.0,69.17,6.0,27.04,0.0,-100.0,7.0,62.9,0.0,-100.0,8.0,382.8,72.7,-4.82,0.0,-100.0,478.0,77.2,62.5,-12.63,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,97.0,-0.0,52.91,97.0
Chayce Jones,11.14,33.42,11.26,3.98,7.96,-27.85,3.92,11.76,-16.35,2.24,8.96,9.27,0.23,0.23,-64.01,0.68,-2.04,0.15,0.71,4.26,322.62,0.3,0.3,143.9,15.12,-2.63,10.41,3.59,4.22,-10.65,0.17,-56.3,3.75,-12.73,1.77,126.34,2.2,32.77,64.95,-14.96,2.25,-17.82,331.43,22.87,58.66,-17.99,0.92,-20.48,1.39,63.92,0.06,-93.17,0.06,-92.26,64.92,8.72,2.34,64.85
Christian Salem,14.3,42.9,42.81,7.31,14.62,32.52,6.56,19.68,39.99,3.36,13.44,63.9,0.57,0.57,-10.8,0.75,-2.25,10.46,0.09,0.54,-46.43,0.19,0.19,54.47,21.6,39.09,15.36,52.85,5.14,8.83,0.16,-58.87,6.4,48.94,1.1,40.66,1.99,20.1,77.83,1.9,3.06,11.76,337.93,25.27,74.7,4.43,0.61,-47.28,1.26,48.58,0.92,4.78,0.92,18.71,89.72,7.49,41.44,89.69
Colby McKercher,16.5,49.5,64.79,8.0,16.0,45.03,4.25,12.75,-9.3,1.5,6.0,-26.83,0.0,0.0,-100.0,0.75,-2.25,10.46,0.0,0.0,-100.0,0.25,0.25,103.25,24.5,57.77,14.0,39.32,4.0,-15.31,0.0,-100.0,4.25,-1.09,0.75,-4.09,2.25,35.79,77.32,1.23,6.0,119.14,429.0,59.04,76.35,6.74,0.25,-78.39,1.0,17.92,7.0,697.27,7.0,803.23,82.25,-0.0,29.66,82.25
Connor Budarick,14.76,44.28,47.41,4.57,9.14,-17.15,6.57,19.71,40.2,0.57,2.28,-72.2,0.62,0.62,-2.97,0.95,-2.85,39.91,0.0,0.0,-100.0,0.0,0.0,-100.0,19.33,24.48,13.52,34.54,4.62,-2.18,0.1,-74.29,6.48,50.8,0.0,-100.0,1.86,12.25,70.78,-7.33,5.0,82.62,401.1,48.69,68.44,-4.32,0.67,-42.09,0.19,-77.59,1.1,25.28,1.1,41.94,73.19,4.68,15.38,73.18
Connor Idun,9.11,27.33,-9.02,9.75,19.5,76.76,6.56,19.68,39.99,1.38,5.52,-32.68,0.31,0.31,-51.49,0.38,-1.14,-44.04,0.0,0.0,-100.0,0.03,0.03,-75.61,18.86,21.45,12.6,25.39,5.87,24.29,0.3,-22.88,6.24,45.22,0.29,-62.92,0.56,-66.2,85.18,11.52,3.84,40.25,237.01,-12.14,84.11,17.58,0.95,-17.89,0.78,-8.02,0.35,-60.14,0.35,-54.84,71.22,9.42,12.27,71.23
Connor Macdonald,4.0,12.0,-60.05,9.0,18.0,63.16,3.0,9.0,-35.98,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-16.29,8.0,-20.39,5.0,5.86,0.0,-100.0,3.0,-30.18,0.0,-100.0,0.0,-100.0,84.6,10.76,0.0,-100.0,145.0,-46.25,75.0,4.85,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,39.0,-0.0,-38.52,39.0
Connor O'Sullivan,3.0,9.0,-70.04,8.0,16.0,45.03,3.0,9.0,-35.98,1.0,4.0,-51.22,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,1.0,1.0,713.01,11.0,-29.16,5.0,-50.24,6.0,27.04,1.0,157.07,2.0,-53.46,0.0,-100.0,1.0,-39.65,72.7,-4.82,1.0,-63.48,87.0,-67.75,66.7,-6.76,1.0,-13.57,1.0,17.92,0.0,-100.0,0.0,-100.0,40.0,-0.0,-36.94,40.0
Conor McKenna,14.82,44.46,48.01,2.19,4.38,-60.3,5.19,15.57,10.76,1.07,4.28,-47.8,0.56,0.56,-12.36,0.41,-1.23,-39.62,0.04,0.24,-76.19,0.21,0.21,70.73,17.01,9.54,10.22,1.7,4.62,-2.18,0.01,-97.43,5.18,20.55,0.79,1.02,1.24,-25.17,70.19,-8.1,3.44,25.64,370.06,37.19,69.07,-3.44,0.8,-30.86,0.35,-58.73,2.69,206.38,1.77,128.39,68.48,1.19,7.95,68.47
Cooper Hamilton,8.0,24.0,-20.1,5.67,11.34,2.79,2.67,8.01,-43.02,3.67,14.68,79.02,1.33,1.33,108.14,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,13.67,-11.97,9.67,-3.77,4.0,-15.31,0.0,-100.0,2.67,-37.86,0.67,-14.32,0.33,-80.08,82.5,8.02,2.33,-14.9,179.0,-33.64,75.7,5.83,1.0,-13.57,0.33,-61.08,0.0,-100.0,0.0,-100.0,56.33,-0.0,-11.2,56.36
Corey Wagner,13.14,39.42,31.23,4.54,9.08,-17.69,5.24,15.72,11.82,2.64,10.56,28.78,0.72,0.72,12.68,0.98,-2.94,44.33,0.0,0.0,-100.0,0.0,0.0,-100.0,17.69,13.92,14.71,46.38,2.62,-44.53,0.0,-100.0,5.24,21.95,0.79,1.02,2.28,37.6,83.96,9.93,3.76,37.33,484.93,79.77,78.13,9.22,0.35,-69.75,0.43,-49.29,0.12,-86.33,0.1,-87.1,72.6,-3.1,14.45,72.56
Curtis Taylor,14.0,42.0,39.82,4.0,8.0,-27.48,8.0,24.0,70.72,1.0,4.0,-51.22,0.0,0.0,-100.0,1.0,-3.0,47.28,1.0,6.0,495.24,2.0,2.0,1526.02,18.0,15.91,17.0,69.17,1.0,-78.83,0.0,-100.0,8.0,86.18,0.0,-100.0,1.0,-39.65,72.2,-5.47,2.0,-26.95,419.0,55.33,64.3,-10.11,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,83.0,-0.0,30.84,83.0
Dan Butler,8.0,24.0,-20.1,2.0,4.0,-63.74,2.0,6.0,-57.32,3.0,12.0,46.34,1.0,1.0,56.49,3.0,-9.0,341.83,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,6.0,-40.29,3.0,-36.48,0.0,-100.0,2.0,-53.46,0.0,-100.0,1.0,-39.65,60.0,-21.44,0.0,-100.0,127.0,-52.92,50.0,-30.1,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,38.0,-0.0,-40.1,38.0
Dan Houston,18.23,54.69,82.06,5.44,10.88,-1.38,6.18,18.54,31.88,3.99,15.96,94.63,0.94,0.94,47.1,0.42,-1.26,-38.14,0.29,1.74,72.62,0.04,0.04,-67.48,23.67,52.42,14.74,46.68,5.45,15.39,0.56,43.96,5.61,30.56,1.0,27.88,4.03,143.21,80.59,5.51,6.23,127.54,515.05,90.94,78.92,10.33,2.14,84.96,2.17,155.9,3.65,315.72,3.62,367.1,101.57,9.5,60.12,101.53
Dane Rampe,8.56,25.68,-14.51,3.17,6.34,-42.53,4.68,14.04,-0.13,1.48,5.92,-27.8,0.3,0.3,-53.05,0.56,-1.68,-17.53,0.07,0.42,-58.33,0.0,0.0,-100.0,11.72,-24.53,9.01,-10.34,2.41,-48.97,0.3,-22.88,4.38,1.93,0.07,-91.05,0.6,-63.79,80.84,5.84,3.83,39.88,248.87,-7.74,76.2,6.53,1.03,-10.98,0.79,-6.84,0.06,-93.17,0.06,-92.26,50.97,-11.12,-19.65,51.02
Daniel Curtin,5.0,15.0,-50.06,4.0,8.0,-27.48,4.0,12.0,-14.64,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,9.0,-42.04,6.0,-40.29,3.0,-36.48,0.0,-100.0,4.0,-6.91,0.0,-100.0,1.0,-39.65,77.8,1.86,0.0,-100.0,151.0,-44.02,60.0,-16.12,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,35.0,-0.0,-44.82,35.0
Daniel Howe,14.0,42.0,39.82,9.0,18.0,63.16,5.0,15.0,6.7,3.0,12.0,46.34,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,23.0,48.11,15.0,49.27,9.0,90.56,0.0,-100.0,5.0,16.36,4.0,411.51,4.0,141.4,52.2,-31.66,3.0,9.57,370.0,37.16,35.7,-50.09,1.0,-13.57,0.0,-100.0,0.0,-100.0,0.0,-100.0,88.0,-0.0,38.73,88.0
Daniel Lloyd,13.0,39.0,29.83,5.0,10.0,-9.35,3.0,9.0,-35.98,3.0,12.0,46.34,2.0,2.0,212.99,0.0,-0.0,-100.0,0.0,0.0,-100.0,2.0,2.0,1526.02,18.0,15.91,9.0,-10.44,10.0,111.73,0.0,-100.0,3.0,-30.18,1.0,27.88,7.0,322.45,50.0,-34.54,0.0,-100.0,488.0,80.91,53.8,-24.79,0.0,-100.0,2.0,135.85,0.0,-100.0,0.0,-100.0,74.0,-0.0,16.66,74.0
Daniel McKenzie,11.0,33.0,9.86,6.33,12.66,14.76,5.33,15.99,13.74,2.33,9.32,13.66,0.67,0.67,4.85,0.67,-2.01,-1.33,0.0,0.0,-100.0,0.0,0.0,-100.0,17.33,11.6,11.33,12.75,8.0,69.38,0.0,-100.0,5.33,24.04,2.33,197.95,2.33,40.62,71.1,-6.91,1.67,-39.01,291.0,7.88,64.53,-9.79,0.67,-42.09,0.67,-20.99,0.0,-100.0,0.0,-100.0,69.67,-0.0,9.83,69.63
Daniel Rich,16.62,49.86,65.98,3.38,6.76,-38.72,5.34,16.02,13.96,0.52,2.08,-74.63,0.96,0.96,50.23,0.76,-2.28,11.93,0.17,1.02,1.19,0.0,0.0,-100.0,20.0,28.79,11.38,13.25,3.49,-26.11,0.04,-89.72,5.3,23.34,1.24,58.57,2.25,35.79,82.8,8.41,7.02,156.39,549.62,103.75,82.24,14.97,1.48,27.92,1.31,54.48,5.21,493.39,4.97,541.29,74.44,1.24,17.35,74.42
Daniel Rioli,12.79,38.37,27.73,10.7,21.4,93.98,4.79,14.37,2.22,2.59,10.36,26.34,0.6,0.6,-6.1,0.36,-1.08,-46.98,0.26,1.56,54.76,0.03,0.03,-75.61,23.49,51.27,15.83,57.53,5.82,23.23,0.06,-84.58,4.73,10.08,1.35,72.63,2.04,23.11,78.98,3.41,3.77,37.69,379.16,40.56,72.2,0.93,0.82,-29.13,1.15,35.61,1.9,116.4,1.86,140.0,85.59,2.54,34.93,85.61
Daniel Turner,8.5,25.5,-15.11,1.5,3.0,-72.81,3.5,10.5,-25.31,3.0,12.0,46.34,0.5,0.5,-21.75,1.5,-4.5,120.91,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,6.5,-35.32,2.5,-47.07,1.0,157.07,2.5,-41.82,0.0,-100.0,0.0,-100.0,64.15,-16.01,2.5,-8.69,230.5,-14.55,58.35,-18.43,2.0,72.86,0.0,-100.0,0.0,-100.0,0.0,-100.0,47.0,-0.0,-25.91,47.0
Darcy Byrne-Jones,13.14,39.42,31.23,7.64,15.28,38.51,5.0,15.0,6.7,2.21,8.84,7.8,0.93,0.93,45.54,1.07,-3.21,57.58,0.07,0.42,-58.33,0.14,0.14,13.82,20.79,33.88,14.93,48.57,5.71,20.9,0.07,-82.01,4.93,14.73,1.0,27.88,1.5,-9.47,75.9,-0.63,2.71,-1.02,285.07,5.68,71.19,-0.48,1.14,-1.47,1.0,17.92,0.07,-92.03,0.0,-100.0,76.86,-0.0,21.17,76.82
Darcy Gardiner,7.02,21.06,-29.89,4.52,9.04,-18.06,4.32,12.96,-7.81,2.16,8.64,5.37,0.58,0.58,-9.23,0.81,-2.43,19.29,0.21,1.26,25.0,0.43,0.43,249.59,11.54,-25.69,7.74,-22.98,4.18,-11.5,0.09,-76.86,4.23,-1.56,0.04,-94.88,2.27,36.99,76.42,0.05,0.6,-78.09,174.99,-35.13,71.83,0.42,0.44,-61.97,0.79,-6.84,0.01,-98.86,0.0,-100.0,51.55,-1.46,-18.73,51.54
Darcy Macpherson,14.86,44.58,48.41,6.0,12.0,8.77,6.21,18.63,32.52,2.21,8.84,7.8,0.71,0.71,11.11,0.93,-2.79,36.97,0.0,0.0,-100.0,0.07,0.07,-43.09,20.86,34.33,13.5,34.34,5.93,25.56,0.36,-7.46,5.86,36.37,0.71,-9.21,1.57,-5.25,66.61,-12.79,4.29,56.68,324.36,20.24,60.63,-15.24,1.43,23.6,1.14,34.43,1.21,37.81,1.14,47.1,82.07,-0.0,29.38,82.04
Darcy Moore,8.25,24.75,-17.61,5.32,10.64,-3.55,4.74,14.22,1.15,1.23,4.92,-40.0,0.49,0.49,-23.32,0.49,-1.47,-27.84,0.0,0.0,-100.0,0.0,0.0,-100.0,13.57,-12.62,5.96,-40.69,5.12,8.41,0.88,126.22,3.86,-10.17,0.0,-100.0,1.11,-33.01,83.93,9.89,4.61,68.37,264.68,-1.88,88.78,24.11,2.86,147.19,1.35,59.2,2.49,183.6,2.49,221.29,53.51,9.84,-15.64,53.55
Darcy Tucker,7.38,22.14,-26.3,4.48,8.96,-18.78,4.86,14.58,3.71,1.9,7.6,-7.32,0.24,0.24,-62.44,1.0,-3.0,47.28,0.1,0.6,-40.48,0.0,0.0,-100.0,11.86,-23.63,10.19,1.4,2.57,-45.59,0.05,-87.15,4.81,11.94,0.95,21.48,2.24,35.18,96.3,26.08,3.52,28.56,265.1,-1.72,95.13,32.99,0.86,-25.67,0.14,-83.49,0.0,-100.0,0.0,-100.0,51.1,-9.29,-19.44,51.12
Darcy Wilmot,13.68,41.04,36.62,6.25,12.5,13.31,4.73,14.19,0.94,1.87,7.48,-8.78,0.81,0.81,26.76,0.66,-1.98,-2.8,0.03,0.18,-82.14,0.12,0.12,-2.44,19.93,28.34,12.12,20.61,5.53,17.09,0.11,-71.72,4.63,7.75,1.2,53.45,2.68,61.74,78.55,2.84,3.13,14.32,368.55,36.63,74.78,4.54,0.88,-23.94,1.22,43.87,2.42,175.63,2.33,200.65,74.39,6.13,17.27,74.34
Darragh Joyce,8.95,26.85,-10.62,3.16,6.32,-42.71,6.37,19.11,35.94,0.44,1.76,-78.54,0.14,0.14,-78.09,1.14,-3.42,67.89,0.0,0.0,-100.0,0.0,0.0,-100.0,12.12,-21.95,7.84,-21.98,4.84,2.48,0.7,79.95,5.67,31.95,0.02,-97.44,0.98,-40.86,75.87,-0.67,1.47,-46.31,245.33,-9.05,74.68,4.4,1.81,56.44,1.4,65.09,0.0,-100.0,0.0,-100.0,50.79,5.81,-19.93,50.76
David Swallow,6.78,20.34,-32.29,6.0,12.0,8.77,0.62,1.86,-86.77,4.54,18.16,121.46,0.03,0.03,-95.31,0.85,-2.55,25.18,0.84,5.04,400.0,0.14,0.14,13.82,12.79,-17.64,6.21,-38.2,4.94,4.59,0.01,-97.43,0.61,-85.8,1.05,34.27,2.31,39.41,48.69,-36.25,0.33,-87.95,170.68,-36.73,21.63,-69.76,0.02,-98.27,0.03,-96.46,0.0,-100.0,0.0,-100.0,55.06,-22.31,-13.2,55.02
Dayne Zorko,20.15,60.45,101.24,5.29,10.58,-4.1,7.88,23.64,68.16,2.72,10.88,32.68,0.86,0.86,34.59,0.82,-2.46,20.77,0.17,1.02,1.19,0.28,0.28,127.64,25.45,63.89,16.46,63.8,5.28,11.79,0.1,-74.29,7.77,80.82,1.01,29.16,3.22,94.33,79.1,3.56,3.56,30.02,469.65,74.11,77.47,8.3,1.16,0.26,2.16,154.72,3.56,305.47,3.3,325.81,105.29,9.05,65.98,105.25
Denver Grainger-Barras,7.6,22.8,-24.1,3.0,6.0,-45.61,5.2,15.6,10.97,1.8,7.2,-12.2,0.8,0.8,25.2,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,10.6,-31.74,6.6,-34.32,3.4,-28.01,1.0,157.07,4.2,-2.26,0.0,-100.0,0.4,-75.86,79.32,3.85,3.8,38.79,143.8,-46.69,76.9,7.5,2.6,124.72,0.6,-29.25,0.0,-100.0,0.0,-100.0,49.4,-0.0,-22.12,49.4
Dougal Howard,8.48,25.44,-15.31,2.0,4.0,-63.74,5.14,15.42,9.69,1.05,4.2,-48.78,0.14,0.14,-78.09,3.67,-11.01,440.5,0.0,0.0,-100.0,0.0,0.0,-100.0,10.48,-32.51,6.29,-37.41,4.0,-15.31,0.05,-87.15,5.1,18.69,0.14,-82.1,0.14,-91.55,63.33,-17.08,2.24,-18.19,125.29,-53.55,76.19,6.51,0.43,-62.83,0.14,-83.49,0.19,-78.36,0.14,-81.94,38.19,-17.27,-39.8,38.19
